feature_id	perturbation_id	effect_estimate
atp6	DES_FAST	-1.5281011170835104
atp8	DES_FAST	-0.5822204873617647
cob	DES_FAST	-0.8931264692883811
cox1	DES_FAST	-0.9185245604288745
cox2	DES_FAST	-2.1338360470498525
cox3	DES_FAST	-0.7542344300720707
nad1	DES_FAST	-1.3431042420065946
nad2	DES_FAST	-1.6602807659001098
nad3	DES_FAST	-1.5881019724759433
nad4	DES_FAST	-1.1046934989135835
nad4L	DES_FAST	-0.09663266119900449
nad5	DES_FAST	-1.471964809063758
nad6	DES_FAST	-1.88528787377507
RvY_00001-1	DES_FAST	0.8725860457363037
RvY_00005	DES_FAST	0.24416776878609348
RvY_00006-1	DES_FAST	0.9553883333721638
RvY_00008-1	DES_FAST	1.5013354762835345
RvY_00009-1	DES_FAST	0.4051939741787063
RvY_00010-1	DES_FAST	1.167833129903836
RvY_00011-1	DES_FAST	0.7379121581562824
RvY_00012-1	DES_FAST	0.5920229508791905
RvY_00020-1	DES_FAST	0.24832170475196946
RvY_00021-1	DES_FAST	0.4837376851026347
RvY_00022-1	DES_FAST	-0.7166319353759532
RvY_00023	DES_FAST	0.13333763407362476
RvY_00024-1	DES_FAST	0.7619788566811891
RvY_00025-1	DES_FAST	1.7308918316101902
RvY_00026-1	DES_FAST	1.0387566661431569
RvY_00030-1	DES_FAST	-0.02127748970714194
RvY_00031-1	DES_FAST	0.1368971927562237
RvY_00033-1	DES_FAST	0.024117356739742135
RvY_00034-1	DES_FAST	0.43946341329330707
RvY_00035-1	DES_FAST	-0.09674751739859122
RvY_00037-1	DES_FAST	-0.15408047485268295
RvY_00039	DES_FAST	0.47587221847363903
RvY_00042-1	DES_FAST	0.11559740116794526
RvY_00044-1	DES_FAST	1.0884705066338451
RvY_00045-1	DES_FAST	0.42089746670858386
RvY_00046-1	DES_FAST	0.6399229855209434
RvY_00047-1	DES_FAST	0.4102647161298423
RvY_00049-1	DES_FAST	0.9574802259320023
RvY_00056-1	DES_FAST	0.4732450321719215
RvY_00060-1	DES_FAST	0.5073950727380829
RvY_00061-1	DES_FAST	1.026506146452978
RvY_00062	DES_FAST	0.20583477019354568
RvY_00063-1	DES_FAST	2.390266772315437
RvY_00064-1	DES_FAST	-0.3704156628520021
RvY_00066	DES_FAST	0.9810306915228075
RvY_00067-1	DES_FAST	-1.1412260234291303
RvY_00068-1	DES_FAST	0.46875289165438794
RvY_00070-1	DES_FAST	0.7056149342856122
RvY_00071-1	DES_FAST	0.7073718850527229
RvY_00072-1	DES_FAST	0.14793827178886865
RvY_00073-1	DES_FAST	-0.7142937005168353
RvY_00074	DES_FAST	-0.3661555591223511
RvY_00075-1	DES_FAST	0.27646441062435745
RvY_00076-1	DES_FAST	0.21654408196746733
RvY_00077-1	DES_FAST	-0.45777740672628386
RvY_00078-1	DES_FAST	0.4187476596599007
RvY_00081	DES_FAST	-0.7887715456149849
RvY_00082-1	DES_FAST	-1.2372568585220218
RvY_00083-1	DES_FAST	-0.7687732579479132
RvY_00086	DES_FAST	1.155349737513129
RvY_00087-1	DES_FAST	0.6556344883183316
RvY_00090-1	DES_FAST	0.17652569713216337
RvY_00093-1	DES_FAST	0.6940358012944818
RvY_00094-1	DES_FAST	0.2683849202204458
RvY_00095-1	DES_FAST	0.5206288979842792
RvY_00096-1	DES_FAST	0.9930758843167666
RvY_00097-1	DES_FAST	2.293334485883988
RvY_00098-1	DES_FAST	0.27786149274495564
RvY_00099-1	DES_FAST	-0.24974770625991205
RvY_00102-1	DES_FAST	1.0158475740498618
RvY_00104-1	DES_FAST	0.36297368716731615
RvY_00111-1	DES_FAST	-0.35174044115991343
RvY_00112-1	DES_FAST	0.8008394845144293
RvY_00117-1	DES_FAST	-0.31161563620960386
RvY_00118-1	DES_FAST	0.33026867196236154
RvY_00120-2	DES_FAST	-0.99710843857725
RvY_00121-1	DES_FAST	-0.4255483567482079
RvY_00122-1	DES_FAST	0.28719115741423096
RvY_00123	DES_FAST	0.6561002977397035
RvY_00124-1	DES_FAST	0.5697812091456864
RvY_00126-1	DES_FAST	-0.448343731011005
RvY_00127-1	DES_FAST	-0.4673150861753781
RvY_00129-1	DES_FAST	0.258298274514436
RvY_00130-1	DES_FAST	0.1000712370612451
RvY_00131-1	DES_FAST	0.26748589864046757
RvY_00132-1	DES_FAST	-1.8854803582835027
RvY_00133-1	DES_FAST	-3.033647338807272
RvY_00135-1	DES_FAST	-0.999992385609997
RvY_00137	DES_FAST	0.6811599306361575
RvY_00140-1	DES_FAST	0.7036022558085735
RvY_00141-1	DES_FAST	0.4943565884858341
RvY_00142-1	DES_FAST	1.285016259762215
RvY_00143-1	DES_FAST	1.3234857331444356
RvY_00144-1	DES_FAST	0.5287079997848583
RvY_00146-1	DES_FAST	0.5559339384070148
RvY_00147	DES_FAST	1.0500170296690454
RvY_00149-1	DES_FAST	0.04179225848470125
RvY_00154-1	DES_FAST	0.6427203491441382
RvY_00158-1	DES_FAST	0.5917382170606347
RvY_00161-1	DES_FAST	0.642406391339267
RvY_00163-1	DES_FAST	-2.525305459277285
RvY_00165-1	DES_FAST	-1.2800362159344498
RvY_00166-1	DES_FAST	-2.2361744788059177
RvY_00169-1	DES_FAST	-0.10563552144798827
RvY_00170-1	DES_FAST	-1.2703773352838272
RvY_00171-1	DES_FAST	0.805353399164046
RvY_00172	DES_FAST	0.7043557345749774
RvY_00173-1	DES_FAST	-0.0431216658787541
RvY_00174-1	DES_FAST	0.18508928108785305
RvY_00178-1	DES_FAST	0.604665069041455
RvY_00179-1	DES_FAST	0.33267204679435025
RvY_00181	DES_FAST	0.5994130326899896
RvY_00182-1	DES_FAST	-1.476623003589257
RvY_00183-1	DES_FAST	0.7465791995659252
RvY_00184-1	DES_FAST	0.009477411885278286
RvY_00185-1	DES_FAST	1.4227630975804564
RvY_00186-1	DES_FAST	-0.004242000554590675
RvY_00187-1	DES_FAST	0.027041094631355733
RvY_00188-1	DES_FAST	-0.6448603721505144
RvY_00190-1	DES_FAST	0.6005532481215088
RvY_00191	DES_FAST	0.29649124706325125
RvY_00192	DES_FAST	-0.09908849106441053
RvY_00193-1	DES_FAST	-0.6190254328555262
RvY_00194-1	DES_FAST	0.8087521615132349
RvY_00195	DES_FAST	1.078394187524351
RvY_00196-1	DES_FAST	-1.2066375586146165
RvY_00197-1	DES_FAST	-0.44945680844575797
RvY_00198	DES_FAST	0.12896089912572428
RvY_00199-1	DES_FAST	0.5810778144115254
RvY_00200-1	DES_FAST	0.5049708780637916
RvY_00201-1	DES_FAST	0.22808127036498682
RvY_00202	DES_FAST	0.5011420758160599
RvY_00203-1	DES_FAST	-0.21192082298843395
RvY_00206	DES_FAST	-0.14609944239850758
RvY_00208-1	DES_FAST	-0.5733096153923309
RvY_00209	DES_FAST	-0.2522021184076415
RvY_00210-1	DES_FAST	0.15396005686448877
RvY_00211	DES_FAST	0.2218954319395996
RvY_00212-1	DES_FAST	-1.6079406189967393
RvY_00217	DES_FAST	-0.5730452409430029
RvY_00222-1	DES_FAST	0.1463172179292931
RvY_00224-1	DES_FAST	0.3080762672478832
RvY_00228-1	DES_FAST	0.6468906940348775
RvY_00229-1	DES_FAST	0.3123452791739778
RvY_00230-1	DES_FAST	-0.20669792392368969
RvY_00231-1	DES_FAST	-0.4463700547823244
RvY_00232	DES_FAST	0.9130862805936637
RvY_00233-1	DES_FAST	0.5977229298624263
RvY_00234-1	DES_FAST	0.21729379034120022
RvY_00235-1	DES_FAST	1.2905828700465651
RvY_00236	DES_FAST	0.5864882443380477
RvY_00237-1	DES_FAST	0.2582916328329983
RvY_00242-1	DES_FAST	0.3596636092614167
RvY_00244	DES_FAST	-0.840714188089704
RvY_00245-1	DES_FAST	-1.1236125241685455
RvY_00247	DES_FAST	1.2991756073607377
RvY_00248	DES_FAST	0.4818492374683885
RvY_00249	DES_FAST	-0.4116841684507566
RvY_00250	DES_FAST	0.524978131288341
RvY_00251	DES_FAST	-0.34225978624561115
RvY_00252	DES_FAST	0.2947925060394061
RvY_00253-1	DES_FAST	0.08458182918357515
RvY_00254	DES_FAST	-0.3128588342389511
RvY_00257	DES_FAST	0.3964881355761358
RvY_00259-1	DES_FAST	-0.03397543803431091
RvY_00261-1	DES_FAST	-1.420205885018035
RvY_00262	DES_FAST	-1.284497478003459
RvY_00264-1	DES_FAST	0.08220724478242403
RvY_00265-1	DES_FAST	-2.5286166148634424
RvY_00271	DES_FAST	0.11188155415226753
RvY_00272-1	DES_FAST	0.42552983894639684
RvY_00275-1	DES_FAST	0.7078082632628329
RvY_00276-1	DES_FAST	0.5770114603437237
RvY_00278	DES_FAST	0.7048776611456944
RvY_00279	DES_FAST	1.119329985939343
RvY_00280-1	DES_FAST	1.9370271185996248
RvY_00281-1	DES_FAST	0.483483218503153
RvY_00283-1	DES_FAST	0.6521916038839928
RvY_00285-1	DES_FAST	0.1790664171425549
RvY_00286-1	DES_FAST	0.2871494405332573
RvY_00287-1	DES_FAST	-0.21263988659749522
RvY_00288-1	DES_FAST	-1.7054819614162406
RvY_00290-1	DES_FAST	-0.12233792793863607
RvY_00291-1	DES_FAST	0.6418027377619175
RvY_00292-1	DES_FAST	-0.24823744532388048
RvY_00293-1	DES_FAST	-0.5998046235054009
RvY_00294-1	DES_FAST	1.4888455578094995
RvY_00295	DES_FAST	0.15605797682526834
RvY_00296-1	DES_FAST	-1.009017089284999
RvY_00297-1	DES_FAST	0.6288428796151253
RvY_00298-1	DES_FAST	0.1578358029816762
RvY_00299-1	DES_FAST	0.01692634468443366
RvY_00300-1	DES_FAST	0.2750398229173827
RvY_00301-1	DES_FAST	-0.21822076029504345
RvY_00302-1	DES_FAST	-0.7259347596299488
RvY_00303-1	DES_FAST	-2.159677452427715
RvY_00304-1	DES_FAST	-1.1445056594790657
RvY_00307-1	DES_FAST	0.14107893184896625
RvY_00312-1	DES_FAST	0.09108266987676394
RvY_00313-1	DES_FAST	0.13428718603746148
RvY_00314-1	DES_FAST	-0.5407373303398426
RvY_00315-1	DES_FAST	-0.05191048742291393
RvY_00316-1	DES_FAST	-0.25959830364068637
RvY_00317-1	DES_FAST	0.21165870459879255
RvY_00319-1	DES_FAST	-0.2853323365355829
RvY_00320	DES_FAST	0.027100098796426053
RvY_00321-1	DES_FAST	-2.2758381909238565
RvY_00323-1	DES_FAST	-0.01709719017782696
RvY_00324-1	DES_FAST	0.06360973583435658
RvY_00326-1	DES_FAST	-1.7425737078181438
RvY_00327-1	DES_FAST	-0.006474873277737991
RvY_00328-1	DES_FAST	-0.41490920612316984
RvY_00329	DES_FAST	-0.5862218164919746
RvY_00330	DES_FAST	-0.06633083814605278
RvY_00331-1	DES_FAST	-0.3137797503527153
RvY_00332-1	DES_FAST	-0.6218992506699514
RvY_00333-1	DES_FAST	-0.6221975596951648
RvY_00334-1	DES_FAST	-2.897208515238228
RvY_00337-1	DES_FAST	-1.1372548973246843
RvY_00338-1	DES_FAST	-1.8681538955959542
RvY_00339-1	DES_FAST	-1.7212645257798354
RvY_00340-1	DES_FAST	-1.4389225458125807
RvY_00341-1	DES_FAST	0.31118837844288194
RvY_00342-1	DES_FAST	0.06751021598278761
RvY_00343-1	DES_FAST	0.5813400884787807
RvY_00344-1	DES_FAST	-0.5259333915271771
RvY_00345-1	DES_FAST	-2.2824575802824123
RvY_00349-1	DES_FAST	-1.2197545837431472
RvY_00352	DES_FAST	0.8322507472481657
RvY_00353-1	DES_FAST	-0.78214390943916
RvY_00354-1	DES_FAST	-0.7584415243496867
RvY_00356	DES_FAST	-0.5365912495259906
RvY_00358-1	DES_FAST	-0.4437517169236065
RvY_00361-1	DES_FAST	0.3094367360402437
RvY_00362-1	DES_FAST	-0.14748025421963007
RvY_00365-1	DES_FAST	0.42891254523944067
RvY_00366-1	DES_FAST	1.0438893202763868
RvY_00367-1	DES_FAST	0.6623889994843166
RvY_00368-1	DES_FAST	0.3110234221723509
RvY_00370-1	DES_FAST	0.2614123261461323
RvY_00371-1	DES_FAST	0.27976984056239473
RvY_00372-1	DES_FAST	0.14904128165153008
RvY_00374-1	DES_FAST	1.035856788492599
RvY_00375-1	DES_FAST	1.2116210114362458
RvY_00376-1	DES_FAST	0.2987975847753921
RvY_00377-1	DES_FAST	-1.0830671659680178
RvY_00378-1	DES_FAST	-1.0442874761226069
RvY_00384-1	DES_FAST	-0.41890027978557853
RvY_00385-1	DES_FAST	0.020926880782935697
RvY_00386-1	DES_FAST	0.5871774901743132
RvY_00387-1	DES_FAST	1.3649903275414959
RvY_00390-1	DES_FAST	0.06147023256298567
RvY_00391-1	DES_FAST	0.4148664682145089
RvY_00396-1	DES_FAST	0.04071648307247422
RvY_00398	DES_FAST	-0.46474624798949904
RvY_00399-1	DES_FAST	-0.9618981937086941
RvY_00400-1	DES_FAST	-0.6276137554776966
RvY_00401-1	DES_FAST	0.3069843469074103
RvY_00402-1	DES_FAST	1.116334791997538
RvY_00403	DES_FAST	-0.14318304362792666
RvY_00404-1	DES_FAST	2.4424986305362655
RvY_00405	DES_FAST	-1.0725106452636721
RvY_00406-1	DES_FAST	-0.42018330404984283
RvY_00407-1	DES_FAST	0.8353425619571659
RvY_00408-1	DES_FAST	-1.814692809956508
RvY_00409-1	DES_FAST	-2.007411611777025
RvY_00410-1	DES_FAST	-1.2619138133278938
RvY_00411-1	DES_FAST	-0.2919931319544222
RvY_00412	DES_FAST	0.14373304646869123
RvY_00413-1	DES_FAST	0.09521878713723098
RvY_00414-1	DES_FAST	0.3144598031856072
RvY_00415-1	DES_FAST	0.30752482030749917
RvY_00416-1	DES_FAST	0.3033122484819675
RvY_00417-1	DES_FAST	-0.5173689449318868
RvY_00418-3	DES_FAST	-2.03272844545746
RvY_00419-1	DES_FAST	-3.037167247720845
RvY_00420-1	DES_FAST	-0.1656439068876132
RvY_00421-1	DES_FAST	0.3743441266699854
RvY_00423-1	DES_FAST	-1.6198025291133948
RvY_00424-1	DES_FAST	-0.44218970678957525
RvY_00425-1	DES_FAST	0.42428321740046115
RvY_00426	DES_FAST	0.3584850813842966
RvY_00427-1	DES_FAST	-0.8840764356154782
RvY_00428-1	DES_FAST	-2.0791394452298313
RvY_00429-1	DES_FAST	0.3209124543853443
RvY_00430	DES_FAST	-0.235060094770855
RvY_00431	DES_FAST	0.17983070596513784
RvY_00432-1	DES_FAST	0.009464591935897104
RvY_00434-1	DES_FAST	0.40028041636186984
RvY_00435-1	DES_FAST	0.6931690351386743
RvY_00436-1	DES_FAST	0.0451051281198982
RvY_00438-1	DES_FAST	-1.38291459683618
RvY_00439-1	DES_FAST	-2.0539954818748356
RvY_00440-1	DES_FAST	0.5146019232556691
RvY_00441-1	DES_FAST	-0.6644536659096634
RvY_00442-1	DES_FAST	-1.392009985858616
RvY_00443-1	DES_FAST	-0.8794100812331802
RvY_00446-1	DES_FAST	0.3952844784185068
RvY_00448-1	DES_FAST	0.14529526645366797
RvY_00449	DES_FAST	0.3396052885827858
RvY_00453-1	DES_FAST	-2.819342829527235
RvY_00454	DES_FAST	-1.9232576098963872
